C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_14_414.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_14_414.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_14_414.jpg, 0, 0, 0, 7.815673E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_16_311.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_16_311.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_16_311.jpg, -1, 1, 0, 3.849112
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_16_569.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_16_569.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_16_569.jpg, -0.2094298, 1, 0, 6.818256
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_16_786.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_16_786.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_16_786.jpg, 0, 0.3425194, 0, 7.608075
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_16_893.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_16_893.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_16_893.jpg, 0, 0.01807839, 0, 7.574451
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_16_994.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_16_994.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_16_994.jpg, 0, 0, 0, 7.499703
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_17_098.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_17_098.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_17_098.jpg, 0, 0, 0, 7.409482
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_17_206.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_17_206.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_17_206.jpg, 0, 0, 0, 7.335126
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_17_309.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_17_309.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_17_309.jpg, 0, 0, 0, 7.261518
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_17_408.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_17_408.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_17_408.jpg, 0, 0, 0, 7.188648
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_17_515.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_17_515.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_17_515.jpg, 0, 0, 0, 7.116509
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_17_620.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_17_620.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_17_620.jpg, 0, 0, 0, 7.030998
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_17_778.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_17_778.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_17_778.jpg, 0, 0, 0, 6.932423
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_18_030.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_18_030.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_18_030.jpg, -0.7490649, 0, 0, 6.461539
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_18_522.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_18_522.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_18_522.jpg, 0, 0, 0, 6.152239
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_18_784.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_18_784.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_18_784.jpg, 0, 0, 0, 5.992867
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_19_556.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_19_556.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_19_556.jpg, -1, 0, 0, 5.325295
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_19_732.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_19_732.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_19_732.jpg, -0.4567345, 0, 0, 5.238069
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_20_472.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_20_472.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_20_472.jpg, -1, 0, 0, 4.833549
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_20_729.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_20_729.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_20_729.jpg, -0.2223514, 0, 0, 4.661774
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_30_19_20_21_103.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_30_19_20_21_103.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_30_19_20_21_103.jpg, 0, 1, 0, 8.510184
